FIPS,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
48173,1226,1226,1227,1241,1260,1251,1,14,19,-9,2,11,15,19,2,5,4,5,0,6,11,14,0,0,0,0,1,6,8,-15,1,6,8,-15,0,2,0,-8,0,0,0,0,0,8.9141004862,11.995201919000001,15.133412983,4.0518638574,3.1987205118,3.9824771007999997,4.8622366288,8.7964814074,11.150935882,0.0,0.0,0.0,4.8622366288,6.3974410236,-11.947431300000002,4.8622366288,6.3974410236,-11.947431300000002
48175,7210,7210,7221,7216,7346,7465,11,-5,130,119,18,68,58,63,29,63,56,63,-11,5,2,0,0,1,1,1,22,-5,124,110,22,-4,125,111,0,-6,3,8,93,93,95,97,96,9.420239662,7.9659387447,8.5071906016,8.727574981,7.691251201799999,8.5071906016,0.6926646809999999,0.27468754289999997,0.0,0.13853293619999998,0.13734377150000002,0.1350347715,-0.6926646809999999,17.030627661,14.85382486,-0.554131745,17.167971432,14.988859630999999
48177,19807,19807,19828,19818,20015,20312,21,-10,197,297,83,277,284,282,73,205,167,179,10,72,117,103,9,24,27,29,3,-99,54,157,12,-75,81,186,-1,-7,-1,8,311,311,308,321,320,13.973666953,14.259533552999999,13.985667171,10.341522474,8.3850074059,8.877427034,3.6321444786000003,5.874526146699999,5.1082401369,1.2107148262,1.35565988,1.4382423686,-4.994198658,2.71131976,7.7863466163999995,-3.783483832,4.06697964,9.224588985
48179,22535,22535,22467,22703,22955,23043,-68,236,252,88,91,308,341,334,44,263,234,247,47,45,107,87,2,5,4,4,-117,159,141,9,-115,164,145,13,0,27,0,-12,1610,1610,1624,1610,1610,13.637369935999999,14.937141355,14.522370537999999,11.644897056,10.250120461,10.739597374,1.9924728802,4.6870208945,3.7827731641000004,0.22138587559999998,0.17521573440000002,0.1739206052,7.040070843500001,6.176354636599999,0.3913213618,7.2614567191,6.351570371,0.5652419670000001
48181,120877,120877,121086,121272,121679,122353,209,186,407,674,373,1553,1463,1488,287,1343,1324,1269,86,210,139,219,29,101,94,102,96,-41,189,287,125,60,283,389,-2,-84,-15,66,2214,2214,2342,2245,2243,12.815751904,12.043580804000001,12.195121950999999,11.082778369000001,10.899317146,10.400275374,1.732973535,1.1442636581,1.7948465775,0.8334777478000001,0.7738185889,0.8359559402,-0.338342452,1.5558692905000002,2.3521505376,0.4951352957,2.3296878793999998,3.1881064778
48183,121730,121724,121916,122370,122741,123024,192,454,371,283,474,1888,1936,1889,230,1256,1224,1223,244,632,712,666,45,124,101,111,-97,-327,-436,-545,-52,-203,-335,-434,0,25,-6,51,4414,4414,4297,4331,4330,15.457291863,15.796924659,15.372408602,10.283028909,9.987311870900001,9.9525969931,5.1742629541000005,5.8096127877,5.4198116087,1.0152034909999998,0.8241164206999999,0.9033019348000001,-2.677189851,-3.5575718760000004,-4.435131121,-1.66198636,-2.733455455,-3.5318291860000004
48185,26604,26569,26593,26699,26742,26859,24,106,43,117,70,299,292,289,95,274,241,225,-25,25,51,64,3,17,12,13,48,58,-18,46,51,75,-6,59,-2,6,-2,-6,3012,3012,2974,3009,3004,11.221196427,10.927939223,10.783380907,10.282969301,9.0192923037,8.395365758099999,0.9382271259999999,1.9086469190000002,2.388015149,0.6379944457,0.44909339270000004,0.48506557710000003,2.1766869324,-0.673640089,1.7163858883,2.8146813781,-0.22454669600000002,2.2014514655
48187,131533,131537,132431,135949,139873,143183,894,3518,3924,3310,409,1636,1702,1728,161,863,878,924,248,773,824,804,37,110,107,109,579,2512,2943,2366,616,2622,3050,2475,30,123,50,31,1888,1888,1904,1875,1873,12.19166853,12.341292572999999,12.209598101,6.4311796706,6.366424723200001,6.5287434288999995,5.7604888591,5.974867849600001,5.680854671900001,0.8197332141,0.7758626941,0.7701656209000001,18.719725762,21.339849613,16.717539992,19.539458976,22.115712307,17.487705613
48189,36273,36273,36356,36409,36294,35764,83,53,-115,-530,175,555,556,546,98,300,283,294,77,255,273,252,3,4,3,4,4,-238,-398,-804,7,-234,-395,-800,-1,32,7,18,2802,2807,2941,2891,2892,15.254586683,15.295104741,15.154458907999999,8.2457225314,7.785098276499999,8.1600932582,7.008864151699999,7.5100064647,6.9943656499,0.10994296710000001,0.0825275436,0.111021677,-6.541606542,-10.94865411,-22.31535707,-6.431663575,-10.86612657,-22.204335399999998
48191,3353,3353,3355,3315,3296,3239,2,-40,-19,-57,10,37,36,36,5,48,40,35,5,-11,-4,1,0,13,11,11,-1,-41,-25,-64,-1,-28,-14,-53,-2,-1,-1,-5,44,44,43,44,44,11.094452774,10.890939344000001,11.017597552,14.392803597999999,12.101043715,10.711553175,-3.298350825,-1.210104372,0.3060443764,3.8980509745,3.3277870216000003,3.3664881408,-12.29385307,-7.5631523220000005,-19.58684009,-8.395802098999999,-4.2353653,-16.22035195
48193,8517,8517,8487,8416,8311,8310,-30,-71,-105,-1,18,98,90,99,54,138,113,107,-36,-40,-23,-8,0,0,0,0,10,-25,-83,-1,10,-25,-83,-1,-4,-6,1,8,254,254,253,243,243,11.59557475,10.761045017,11.912640635,16.328462403,13.511089855,12.875278262,-4.732887653,-2.750044838,-0.962637627,0.0,0.0,0.0,-2.958054783,-9.924074849,-0.12032970300000001,-2.958054783,-9.924074849,-0.12032970300000001
48195,5613,5613,5606,5592,5522,5555,-7,-14,-70,33,21,88,70,74,16,56,43,39,5,32,27,35,3,15,11,11,-16,-66,-109,-13,-13,-51,-98,-2,1,5,1,0,60,60,58,59,59,15.717092337999999,12.596724852000001,13.361018325999998,10.001786033,7.737988123099999,7.0416177665,5.7153063047,4.8587367285,6.3194005597,2.6790498303,1.9794853338,1.9860973188,-11.78781925,-19.61490013,-2.3472059219999997,-9.108769423,-17.63541479,-0.361108603
48197,4139,4139,4150,4119,4066,4016,11,-31,-53,-50,11,46,38,35,11,46,35,35,0,0,3,0,0,0,0,0,11,-45,-57,-32,11,-45,-57,-32,0,14,1,-18,21,21,24,21,21,11.125891885,9.2852779475,8.6612224697,11.125891885,8.5522296885,8.6612224697,0.0,0.733048259,0.0,0.0,0.0,0.0,-10.88402467,-13.92791692,-7.918831972,-10.88402467,-13.92791692,-7.918831972
48199,54635,54635,54829,55074,55177,55417,194,245,103,240,188,657,695,670,103,517,521,496,85,140,174,174,6,25,23,24,104,112,-91,7,110,137,-68,31,-1,-32,-3,35,380,380,359,353,353,11.955997560999998,12.607595395999999,12.116389677999999,9.4082964068,9.4511614407,8.9697451941,2.5477011547,3.1564339552,3.1466444834,0.45494663479999997,0.4172297757,0.43401992869999995,2.0381609237,-1.6507786780000002,0.1265891459,2.4931075584999998,-1.2335489020000001,0.5606090746
48201,4092459,4093165,4109067,4176674,4253963,4336853,15902,67607,77289,82890,16949,66938,66897,66942,5418,22137,23267,24084,11531,44801,43630,42858,4245,19240,19252,19862,202,5023,14477,20304,4447,24263,33729,40166,-76,-1457,-70,-134,44524,44558,45874,45170,45174,16.157396182,15.869975187,15.584549825999998,5.3433965653,5.5196303672,5.606917899299999,10.813999617,10.35034482,9.977631926900001,4.6441229577,4.5671519246,4.6240077776,1.2124443668,3.4343786834,4.726908363500001,5.8565673245,8.0015306079,9.3509161411
48203,65631,65632,65740,67316,67208,66886,108,1576,-108,-322,210,868,852,863,100,581,621,617,110,287,231,246,11,40,46,46,4,1215,-391,-558,15,1255,-345,-512,-17,34,6,-56,1363,1363,2268,2058,2061,13.047138047,12.666884719,12.871567705999999,8.7331649832,9.232553299,9.202499739,4.313973064,3.4343314204000004,3.6690679672,0.6012506013000001,0.683892837,0.6860858801,18.262987013,-5.813089113999999,-8.322520023,18.864237614,-5.129196277,-7.636434143
48205,6062,6062,6062,6085,6165,6100,0,23,80,-65,14,55,57,54,5,41,24,28,9,14,33,26,1,10,10,10,-8,-29,37,-90,-7,-19,47,-80,-2,28,0,-11,1406,1406,1426,1445,1449,9.0557339261,9.306122449,8.805544231599999,6.7506380176,3.9183673468999998,4.5658377497,2.3050959085,5.387755102000001,4.2397064819,1.6464970775,1.6326530612,1.6306563392,-4.774841525,6.0408163265,-14.67590705,-3.128344447,7.6734693878,-13.04525071
48207,5899,5899,5873,5944,5871,5875,-26,71,-73,4,11,38,58,50,33,84,82,70,-22,-46,-24,-20,0,0,0,0,-4,108,-50,40,-4,108,-50,40,0,9,1,-16,544,544,543,542,542,6.4314123720000005,9.8180279306,8.513536523099999,14.216806296,13.880660178,11.918951132,-7.785393924,-4.062632247,-3.4054146089999997,0.0,0.0,0.0,18.278750952,-8.463817182,6.8108292185,18.278750952,-8.463817182,6.8108292185
48209,157107,157112,158289,163771,169013,176026,1177,5482,5242,7013,531,2106,2037,2121,236,791,809,816,295,1315,1228,1305,26,107,118,114,824,3943,3820,5559,850,4050,3938,5673,32,117,76,35,7017,7015,7014,7095,7092,13.07830839,12.242175105,12.294262388,4.9121281749,4.8620125968,4.7299000982,8.1661802149,7.3801625078,7.564362289500001,0.6644724585,0.70916871,0.6607948667,24.486120599,22.957834510999998,32.222444419,25.150593057,23.667003220999998,32.883239286
48211,3807,3807,3798,3960,4077,4158,-9,162,117,81,16,71,62,71,12,30,28,25,4,41,34,46,2,8,6,6,-15,108,76,36,-13,116,82,42,0,5,1,-7,40,40,45,40,40,18.303686517,15.428642528,17.243472981,7.7339520495,6.967774045,6.0716454159,10.569734468,8.4608684833,11.171827565,2.0623872132,1.4930944382,1.4571948998,27.842227378,18.912529551,8.7431693989,29.904614590999998,20.405623989000002,10.200364299
48213,78532,78536,78655,78680,78939,78675,119,25,259,-264,216,933,900,910,267,955,947,1004,-51,-22,-47,-94,14,27,24,26,154,40,292,-185,168,67,316,-159,2,-20,-10,-11,1242,1242,1345,1325,1326,11.860043855,11.419943027,11.547197584000001,12.13970191,12.01631783,12.739985027000001,-0.279658054,-0.596374803,-1.192787443,0.34321670320000003,0.3045318141,0.329919931,0.5084691899,3.7051370710000002,-2.347507201,0.8516858931999999,4.0096688851,-2.01758727
48215,774769,774769,779271,794521,805975,815996,4502,15250,11454,10021,3832,16379,16198,16120,910,3594,3729,3930,2922,12785,12469,12190,252,1107,672,751,1286,1375,-1635,-3314,1538,2482,-963,-2563,42,-17,-52,394,6982,7009,7216,7120,7132,20.814694699,20.24122522,19.877050823,4.5673125801,4.659805460299999,4.8459559387999995,16.247382119,15.58141976,15.031094884000002,1.4067932738,0.8397396806999999,0.9260338193000001,1.7473719526,-2.043116634,-4.086386255,3.1541652264,-1.203376953,-3.160352435
48217,35089,35089,35128,35191,35106,34823,39,63,-85,-283,107,432,428,417,61,384,385,376,46,48,43,41,5,22,20,19,-8,10,-143,-356,-3,32,-123,-337,-4,-17,-5,13,829,829,794,792,793,12.286864148,12.176906554,11.926382474,10.92165702,10.953525755,10.753764533,1.3652071275,1.2233807986,1.1726179411,0.6257199334,0.5690143249,0.5434083141,0.2844181516,-4.068452423,-10.18175578,0.910138085,-3.499438098,-9.638347467000001
48219,22935,22935,22838,22969,23150,23530,-97,131,181,380,81,323,350,335,73,209,179,193,8,114,171,142,8,31,26,27,-115,-19,-13,199,-107,12,13,226,2,5,-3,12,641,641,674,715,717,14.102648067,15.178126152,14.353041988,9.125242866799999,7.7625273748,8.2690659811,4.9774052001,7.4155987771000005,6.0839760069,1.3535049228,1.1275179427,1.1568123393,-0.829567533,-0.563758971,8.5261353899,0.5239373895,0.5637589714,9.6829477292
48221,51182,51182,51358,51506,52171,52905,176,148,665,734,137,569,541,569,110,557,588,573,27,12,-47,-4,10,23,20,22,139,121,688,746,149,144,708,768,0,-8,4,-30,701,701,708,803,803,11.063151345,10.436258765,10.830256195999999,10.829833567,11.342920802,10.906391564000002,0.2333177788,-0.906662037,-0.07613536900000001,0.4471924094,0.3858136327,0.4187445278,2.3526209363999997,13.271988965999999,14.19924626,2.7998133457999996,13.657802598,14.617990788
48223,35161,35161,35222,35345,35424,35565,61,123,79,141,137,499,461,474,126,375,355,343,11,124,106,131,6,13,14,17,43,-30,-40,-27,49,-17,-26,-10,1,16,-1,20,431,431,433,446,446,14.142587895,13.028303353,13.354181634000001,10.628197316,10.032641411,9.6634689882,3.5143905792,2.9956619424,3.6907126456,0.3684441736,0.39565346409999996,0.4789474426,-0.850255785,-1.130438469,-0.760681232,-0.48181161200000006,-0.734785005,-0.28173379
48225,23732,23732,23694,23374,23184,22911,-38,-320,-190,-273,60,230,236,226,113,294,272,303,-53,-64,-36,-77,6,35,32,32,11,-296,-187,-197,17,-261,-155,-165,-2,5,1,-31,2908,2908,2816,2806,2819,9.7730942466,10.137892521,9.8058357739,12.49256395,11.684350702,13.146762122,-2.719469703,-1.546458181,-3.340926348,1.4872099940999999,1.3746294944,1.3884369237,-12.57754738,-8.032991108,-8.547564812000001,-11.09033738,-6.658361612999999,-7.1591278879999996
48227,35012,35012,35020,34980,35454,36147,8,-40,474,693,122,409,444,425,116,354,368,343,6,55,76,82,4,13,13,13,3,-115,380,607,7,-102,393,620,-5,7,5,-9,6080,6100,6107,6121,6121,11.685714286,12.607547490999998,11.871342579,10.114285714,10.449498822,9.5808717755,1.5714285713999998,2.1580486697,2.2904708035,0.3714285714,0.36913990399999996,0.3631234201,-3.285714286,10.790243347999999,16.95507046,-2.9142857139999996,11.159383252000001,17.31819388
48229,3476,3476,3473,3419,3339,3318,-3,-54,-80,-21,9,55,47,47,12,22,16,5,-3,33,31,42,0,4,3,1,0,-94,-116,-59,0,-90,-113,-58,0,3,2,-5,86,86,86,86,86,15.960533952,13.909440663,14.120474688,6.384213581,4.7351287363,1.5021781583000002,9.5763203714,9.1743119266,12.61829653,1.1607661056,0.8878366381,0.30043563170000004,-27.27800348,-34.32968334,-17.72570227,-26.11723738,-33.4418467,-17.42526664
48231,86129,86129,86296,86613,87056,87048,167,317,443,-8,261,1093,1047,1082,245,860,774,841,16,233,273,241,17,53,51,50,128,16,130,-311,145,69,181,-261,6,15,-11,12,1869,1870,1961,2024,2024,12.642488245,12.057419574,12.429352570999999,9.947428994400001,8.913507879900001,9.6608923402,2.6950592508,3.1439116941000003,2.7684602307,0.6130392286999999,0.5873241626,0.5743693425,0.1850684464,1.4971008066999998,-3.57257731,0.7981076751,2.0844249693,-2.998207968
48233,22150,22150,22109,21910,21907,21819,-41,-199,-3,-88,71,285,322,309,49,254,214,209,22,31,108,100,1,6,4,4,-64,-272,-115,-131,-63,-266,-111,-127,0,36,0,-61,161,161,130,131,130,12.948953861,14.697491841,14.133467502,11.54047116,9.7678983043,9.5595297992,1.4084827007,4.9295935368,4.573937703,0.272609555,0.1825775384,0.1829575081,-12.35829983,-5.249104228999999,-5.991858391,-12.08569027,-5.066526691,-5.808900883
48235,1599,1599,1610,1610,1577,1612,11,0,-33,35,6,12,18,18,4,15,15,6,2,-3,3,12,0,0,0,0,9,-1,-35,38,9,-1,-35,38,0,4,-1,-15,0,0,0,0,0,7.4534161491,11.295889550999998,11.288805267999999,9.3167701863,9.4132412928,3.7629350894,-1.863354037,1.8826482586000002,7.5258701787,0.0,0.0,0.0,-0.621118012,-21.96422968,23.831922233,-0.621118012,-21.96422968,23.831922233
48237,9044,9044,9022,9042,8980,8957,-22,20,-62,-23,28,101,95,100,35,85,72,64,-7,16,23,36,0,5,4,4,-15,-2,-91,-43,-15,3,-87,-39,0,1,2,-20,1140,1140,1145,1154,1154,11.182462355999998,10.54267007,11.150136589,9.4109831709,7.990234158300001,7.136087417100001,1.7714791850999998,2.5524359117,4.0140491721,0.5535872453,0.44390189770000005,0.4460054636,-0.22143489800000002,-10.09876817,-4.794558733,0.3321523472,-9.654866275,-4.34855327
48239,14075,14075,14069,14005,14252,14591,-6,-64,247,339,46,176,194,190,20,137,133,123,26,39,61,67,0,3,2,1,-28,-109,183,286,-28,-106,185,287,-4,3,1,-15,217,217,204,206,206,12.538291658,13.731110875,13.174773775,9.7599202109,9.4135966309,8.5289324966,2.7783714469,4.3175142443,4.6458412786,0.21372088050000002,0.1415578441,0.0693409146,-7.765191992999999,12.952542733,19.831501578,-7.551471112000001,13.094100577,19.900842492
48241,35710,35710,35825,36298,35881,35649,115,473,-417,-232,126,470,450,434,133,393,385,411,-7,77,65,23,3,20,18,20,120,377,-510,-258,123,397,-492,-238,-1,-1,10,-17,941,941,953,925,923,13.033290351,12.469000679,12.134768629000002,10.898049166,10.667922803,11.491681812000001,2.1352411852,1.8010778758000001,0.6430868167,0.5546081001,0.4987600272,0.5592059276,10.454362686,-14.131534099999998,-7.213756466,11.008970785999999,-13.63277408,-6.654550538
48243,2342,2342,2351,2309,2314,2253,9,-42,5,-61,10,14,18,21,1,21,13,16,9,-7,5,5,0,1,1,1,0,-44,-1,-59,0,-43,0,-58,0,8,0,-8,88,88,88,88,88,6.008583691,7.787151200499999,9.196409021200001,9.0128755365,5.6240536448,7.006787825700001,-3.004291845,2.1630975557,2.1896211955,0.4291845494,0.4326195111,0.43792423909999995,-18.88412017,-0.432619511,-25.83753011,-18.45493562,0.0,-25.39960587
48245,252273,252273,252490,253298,251306,252358,217,808,-1992,1052,920,3435,3424,3374,532,2350,2367,2438,388,1085,1057,936,106,417,418,416,-262,-637,-3539,-191,-156,-220,-3121,225,-15,-57,72,-109,15983,16009,16509,15965,15974,13.582765902,13.571037882999999,13.397820769,9.2924308208,9.3816140974,9.681057212699999,4.2903350811,4.1894237858,3.7167635567,1.6489121925,1.6567446948,1.6518949141,-2.518841886,-14.02684085,-0.758442136,-0.8699296940000001,-12.37009615,0.893452778
48247,5300,5300,5296,5291,5261,5245,-4,-5,-30,-16,22,89,92,94,21,47,49,46,1,42,43,48,2,6,4,5,-7,-56,-78,-60,-5,-50,-74,-55,0,3,1,-9,16,16,16,16,16,16.813072635999998,17.437452615999998,17.894536455,8.8788136394,9.2873388931,8.7569008186,7.934258996900001,8.1501137225,9.137635636799999,1.133465571,0.7581501137000001,0.9518370454999999,-10.579011999999999,-14.78392722,-11.42204455,-9.445546425,-14.0257771,-10.470207499999999
48249,40838,40839,40885,41216,41670,41680,46,331,454,10,155,656,626,644,121,372,421,389,34,284,205,255,1,1,-1,-1,10,68,251,-237,11,69,250,-238,1,-22,-1,-7,357,358,345,358,358,15.980316927,15.105084090999998,15.452909417999999,9.0620089889,10.158530994,9.3341331734,6.9183079378,4.946553097,6.1187762448,0.024360239199999998,-0.024129527,-0.023995201,1.6564962668,6.056511352899999,-5.686862627000001,1.680856506,6.032381825599999,-5.710857827999999
48251,150934,150934,151302,151989,153341,154707,368,687,1352,1366,521,1908,1942,1954,227,1196,1223,1193,294,712,719,761,28,111,101,111,48,-93,551,424,76,18,652,535,-2,-43,-19,70,2644,2645,2642,2654,2658,12.581975726,12.720662889000002,12.686334597,7.886814973099999,8.011004486900001,7.7455461487,4.6951607532,4.7096584024,4.9407884486,0.7319702859999999,0.6615792749,0.7206669091,-0.613272402,3.6092097075,2.7528177427,0.1186978842,4.2707889824,3.4734846517
48253,20202,20202,20267,20269,19905,19859,65,2,-364,-46,64,154,187,161,21,204,174,160,43,-50,13,1,-1,-2,-2,-1,26,41,-383,7,25,39,-385,6,-3,13,8,-53,5007,5026,5176,5101,5107,7.59818433,9.309503659099999,8.0977768836,10.065127294,8.6623189127,8.0474801328,-2.4669429640000002,0.6471847464,0.0502967508,-0.098677719,-0.09956688400000001,-0.050296750999999994,2.0228932307,-19.067058300000003,0.3520772558,1.9242155121000002,-19.16662518,0.301780505
48255,14824,14824,14865,14957,14873,15081,41,92,-84,208,42,135,163,161,11,141,156,154,31,-6,7,7,0,2,1,1,13,83,-95,208,13,85,-94,209,-3,13,3,-8,3336,3354,3348,2963,2966,9.0537187311,10.928595374,10.749816385,9.4561062303,10.459269192,10.282433064,-0.402387499,0.4693261817,0.46738332109999997,0.1341291664,0.0670465974,0.0667690459,5.5663604051,-6.369426752000001,13.887961541,5.7004895714999995,-6.302380154,13.954730587
48257,103350,103346,103866,105272,106686,108568,520,1406,1414,1882,350,1393,1421,1404,247,782,791,837,103,611,630,567,20,71,62,66,381,672,727,1270,401,743,789,1336,16,52,-5,-21,1336,1336,1353,1368,1370,13.321347627,13.408316742,13.04505375,7.4783157532,7.463742817000001,7.7768589666,5.8430318737,5.944573925,5.2681947838,0.6789775172,0.5850215609,0.6132290225,6.4263787547,6.8598495928,11.800013007999999,7.105356271900001,7.4448711537,12.41324203
48259,33410,33410,33688,34676,35968,37766,278,988,1292,1798,92,315,345,354,90,294,303,323,2,21,42,31,15,36,44,40,263,874,1190,1786,278,910,1234,1826,-2,57,16,-59,519,519,536,545,545,9.215376513999999,9.7672838458,9.6020831638,8.601018079700001,8.5782232037,8.7612227738,0.6143584343,1.1890606420999998,0.8408603901,1.0531858873,1.2456825774,1.0849811485,25.569012931,33.690051526,48.444408278000004,26.622198818,34.935734103,49.529389427
48261,416,416,418,435,434,412,2,17,-1,-22,0,5,5,4,0,0,0,0,0,5,5,4,0,0,0,0,2,11,-5,-24,2,11,-5,-24,0,1,-1,-2,0,0,0,0,0,11.723329426,11.507479862,9.4562647754,0.0,0.0,0.0,11.723329426,11.507479862,9.4562647754,0.0,0.0,0.0,25.791324736,-11.50747986,-56.73758865,25.791324736,-11.50747986,-56.73758865
48263,808,808,812,822,843,807,4,10,21,-36,4,6,7,5,1,12,12,11,3,-6,-5,-6,0,0,0,0,2,15,26,-25,2,15,26,-25,-1,1,0,-5,52,52,49,48,48,7.3439412485,8.4084084084,6.0606060606,14.687882497,14.414414414000001,13.333333332999999,-7.343941247999999,-6.006006006000001,-7.272727272999999,0.0,0.0,0.0,18.359853121,31.231231231,-30.303030300000003,18.359853121,31.231231231,-30.303030300000003
48265,49625,49625,49643,49631,49826,49953,18,-12,195,127,129,473,502,489,185,656,703,682,-56,-183,-201,-193,17,45,38,38,62,138,359,231,79,183,397,269,-5,-12,-1,51,1910,1910,1906,1962,1960,9.5291818603,10.094814845,9.8016616723,13.215947780999999,14.136762620999999,13.670211167,-3.686765921,-4.041947776000001,-3.868549494,0.9065817838,0.7641493309,0.7616833201000001,2.7801841368,7.2192002574,4.6302328145,3.6867659206,7.9833495883,5.391916134700001
48267,4607,4607,4584,4596,4547,4481,-23,12,-49,-66,7,37,45,38,6,74,49,43,1,-37,-4,-5,1,4,4,4,-22,42,-49,-48,-21,46,-45,-44,-3,3,0,-17,43,43,44,48,48,8.0610021786,9.8435961938,8.4182543199,16.122004357,10.718582522,9.525919362,-8.061002178999999,-0.874986328,-1.107665042,0.871459695,0.8749863283,0.8861320337,9.1503267974,-10.71858252,-10.6335844,10.021786492,-9.843596194,-9.74745237
48269,286,286,289,261,278,285,3,-28,17,7,1,3,3,4,0,0,0,0,1,3,3,4,1,2,2,2,1,-35,12,2,2,-33,14,4,0,2,0,-1,0,0,0,0,0,10.909090909000001,11.131725417,14.209591474000002,0.0,0.0,0.0,10.909090909000001,11.131725417,14.209591474000002,7.2727272727,7.421150278300001,7.104795737100001,-127.2727273,44.52690167,7.104795737100001,-120.0,51.948051948,14.209591474000002
48271,3598,3598,3599,3600,3594,3586,1,1,-6,-8,12,30,35,43,22,29,18,32,-10,1,17,11,0,-1,-1,-1,12,-3,-21,-10,12,-4,-22,-11,-1,4,-1,-8,332,332,332,332,334,8.3344909015,9.7303308312,11.977715877,8.0566745381,5.0041701418,8.9136490251,0.2778163634,4.7261606894999995,3.0640668524,-0.277816363,-0.278009452,-0.278551532,-0.83344909,-5.838198499,-2.78551532,-1.111265454,-6.116207951,-3.064066852
